# 流程: per-utt WavLM-large(SV) embedding -> StandardScaler -> PCA 正交坐标 -> KMeans(k=1) -> 离群=到所属簇中心距离 >= 全局 98% 分位
# n_samples=46888 n_outliers=938 pca_dim=64 kmeans_k=1
# pca_explained_variance_ratio_sum=0.795683 dist_threshold=23.979764
utt	wav_path	dist_to_cluster_center	cluster_id	pca_0	pca_1	pca_2
32184_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32184_010.wav	24.018852	0	1.623251	4.371907	2.067567
32236_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32236_010.wav	24.275574	0	-16.679752	4.162424	-3.144393
32272_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/32272_000.wav	24.587093	0	-5.203507	4.732746	-11.180737
32319_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32319_010.wav	25.090633	0	-16.127012	3.908063	-2.487142
32366_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/32366_000.wav	31.326199	0	-17.739767	8.277463	-4.033702
32366_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32366_010.wav	29.585026	0	-17.956190	2.957371	0.804284
32390_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32390_010.wav	28.731293	0	-20.235294	0.418029	0.728742
32427_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/32427_020.wav	25.027756	0	-17.983763	1.899209	-0.321172
32454_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32454_010.wav	24.316305	0	-16.195642	6.371506	3.577024
32522_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32522_010.wav	24.232346	0	-16.953787	5.048935	-0.917424
32522_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/32522_020.wav	24.275198	0	-18.790377	3.471335	-0.928896
32535_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/32535_000.wav	24.380739	0	-16.915348	0.339248	2.141111
32535_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32535_010.wav	24.129499	0	-16.975527	1.796159	-0.197303
32535_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/32535_020.wav	25.161333	0	-16.278776	2.106127	1.452261
32625_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32625_010.wav	27.975567	0	-16.025043	2.965515	-1.830611
32634_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/32634_010.wav	25.994255	0	-16.818371	7.305441	-2.777619
32634_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/32634_020.wav	24.886545	0	-16.654148	4.174546	-2.232879
32684_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/32684_020.wav	26.699848	0	-13.468758	4.905732	-0.089710
32782_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/32782_000.wav	24.123829	0	-14.901707	6.369576	0.100592
32847_012	/home/work_nfs22/xmren/data/kefu/90w_tokens/32847_012.wav	25.645239	0	-3.060625	4.923587	-7.083384
32847_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/32847_020.wav	24.181494	0	-2.486778	6.386189	2.143698
32958_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/32958_000.wav	23.985477	0	-15.729145	5.022141	-3.279406
33088_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/33088_010.wav	25.876148	0	-15.850872	7.871121	-4.679379
33089_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/33089_010.wav	28.958345	0	-16.912823	2.529078	0.078686
33249_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/33249_020.wav	23.998384	0	2.306233	5.003009	6.082513
33254_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/33254_010.wav	27.045164	0	-16.156086	6.970299	4.090882
33273_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/33273_010.wav	27.345518	0	0.610715	9.249899	8.684859
33311_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33311_000.wav	24.106506	0	-17.560259	6.360129	0.895355
33349_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/33349_020.wav	25.816919	0	-18.402943	7.903790	-0.058053
33435_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33435_000.wav	24.550110	0	-15.478082	6.290216	0.582960
33435_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/33435_010.wav	25.422262	0	-15.919987	7.345210	-2.773458
33550_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33550_000.wav	26.658564	0	-15.268478	5.211279	2.744607
33550_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/33550_010.wav	27.108953	0	-19.186924	6.998704	1.772710
33792_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33792_000.wav	24.067650	0	0.976013	6.786479	-5.999995
33829_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33829_000.wav	24.931843	0	-18.227367	4.668881	0.358655
33829_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/33829_020.wav	29.306252	0	-18.758207	4.633973	2.765729
33869_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33869_000.wav	25.794674	0	2.154065	3.986562	6.327057
33987_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33987_000.wav	24.720348	0	-17.539032	5.446989	0.014538
33995_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/33995_000.wav	27.582012	0	-17.892870	4.695890	-1.035273
34050_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/34050_010.wav	25.794748	0	-18.891895	4.955991	-0.509666
34090_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34090_000.wav	28.557756	0	-0.513207	0.461551	-17.607384
34090_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/34090_010.wav	24.054140	0	-3.973027	4.880714	-12.532610
34130_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34130_000.wav	24.314613	0	-15.410606	3.425986	0.263348
34130_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34130_020.wav	26.162621	0	-16.822765	1.483467	0.864809
34131_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34131_020.wav	26.622229	0	-19.748028	2.824507	4.219110
34261_001	/home/work_nfs22/xmren/data/kefu/90w_tokens/34261_001.wav	25.889160	0	-15.023279	5.371933	-0.870013
34261_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34261_020.wav	25.521055	0	-17.513977	9.039186	-1.966850
34294_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34294_000.wav	30.438372	0	-20.011486	9.613543	2.278644
34342_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/34342_010.wav	26.420851	0	-17.786072	3.211018	-0.419879
34342_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34342_020.wav	24.543739	0	-16.691902	3.230791	-3.308783
34344_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34344_000.wav	25.019062	0	-15.433829	3.130418	-3.343810
34466_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/34466_010.wav	24.983728	0	-16.625572	4.452312	3.313053
34625_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34625_000.wav	25.402164	0	-17.710121	4.737028	-2.298171
34662_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34662_000.wav	24.421173	0	-16.673893	4.925576	-1.343077
34705_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/34705_000.wav	26.431362	0	-12.412878	9.436999	-2.274394
34705_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34705_020.wav	24.290464	0	-14.194871	3.786598	-2.617087
34917_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34917_020.wav	24.380775	0	-15.248585	3.203567	-0.949905
34925_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/34925_020.wav	26.449331	0	-0.675681	3.946271	11.377413
35317_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/35317_010.wav	24.528833	0	-17.619316	6.596650	2.447423
35485_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/35485_010.wav	26.225851	0	-18.702953	3.059284	3.481458
35570_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/35570_020.wav	24.159166	0	-16.171167	4.926332	-2.632575
35625_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/35625_000.wav	25.980900	0	-9.519744	8.344557	-2.789753
35806_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/35806_000.wav	24.656576	0	-19.644855	1.457349	0.589538
35979_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/35979_010.wav	25.785120	0	-16.436359	8.823250	1.224407
36058_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36058_020.wav	25.391680	0	-18.124069	7.540794	2.969974
36085_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/36085_010.wav	24.549990	0	-9.037404	7.043538	4.400588
36217_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36217_020.wav	23.979801	0	2.862884	11.059558	-9.995787
36250_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36250_020.wav	25.585651	0	3.213352	4.122705	4.754285
36289_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36289_020.wav	24.037510	0	-16.529152	4.669459	-3.699127
36290_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/36290_000.wav	24.143623	0	-17.534115	7.106909	1.948057
36353_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/36353_000.wav	26.015486	0	-19.488955	2.243429	1.839094
36368_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/36368_010.wav	24.544546	0	-16.566902	1.470728	-2.213632
36399_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/36399_000.wav	24.787270	0	-15.670281	4.363500	-1.472328
36477_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/36477_000.wav	25.653366	0	-17.215645	4.656777	0.631575
36477_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/36477_010.wav	24.546547	0	-16.426928	0.420232	3.589767
36485_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/36485_000.wav	25.364882	0	-15.766167	5.942363	-0.189435
36641_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36641_020.wav	27.280025	0	-15.393962	9.459198	1.285771
36765_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36765_020.wav	25.077383	0	-18.066826	-1.600723	-1.068195
36773_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/36773_000.wav	26.215885	0	-16.574682	4.387933	-2.307552
36773_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/36773_010.wav	25.231834	0	-17.443764	6.396807	-2.086140
36915_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/36915_020.wav	24.888050	0	0.609821	-1.596937	-14.036572
37148_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37148_010.wav	24.217302	0	-16.792500	4.407838	-2.892025
37149_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/37149_020.wav	27.489874	0	-15.375610	5.357961	-0.053562
37181_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37181_010.wav	27.718842	0	0.288786	10.380920	2.959118
37181_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/37181_020.wav	28.175985	0	-0.034571	12.323792	-3.133422
37295_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/37295_000.wav	24.109560	0	-17.119310	6.734754	2.789655
37337_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37337_010.wav	24.485737	0	-15.410742	3.329960	-1.398084
37473_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/37473_000.wav	24.212299	0	-5.013766	7.493476	4.707184
37473_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37473_010.wav	26.408474	0	-15.416503	8.633221	-0.889670
37473_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/37473_020.wav	26.036171	0	-13.976711	5.470844	-0.180617
37575_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/37575_000.wav	26.140720	0	-16.671967	-0.094752	2.403745
37575_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37575_010.wav	27.273483	0	-16.416660	2.797957	-0.154029
37575_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/37575_020.wav	24.785971	0	-15.126224	1.666535	-2.760180
37608_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/37608_000.wav	24.404888	0	0.191017	2.097358	-8.810680
37708_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37708_010.wav	24.221230	0	-14.492450	0.619176	0.957791
37783_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/37783_000.wav	24.826962	0	1.140731	8.149257	0.556843
37924_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/37924_010.wav	24.515839	0	-16.429014	6.378132	-2.137360
37977_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/37977_000.wav	24.270180	0	-18.078190	4.202611	1.044236
38149_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/38149_000.wav	24.746601	0	0.349307	4.959686	-6.790494
38200_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38200_020.wav	24.132542	0	-17.982033	1.061114	-0.849493
38258_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/38258_000.wav	25.921148	0	-17.108936	7.099134	0.106359
38258_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38258_020.wav	28.015123	0	-17.097387	10.976232	-1.158024
38309_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/38309_010.wav	24.299044	0	-17.295994	3.900676	1.133619
38479_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38479_020.wav	24.476564	0	-10.385712	7.334308	-4.178358
38704_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/38704_000.wav	26.329548	0	-14.764375	7.388518	0.240391
38793_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/38793_000.wav	24.442936	0	-11.725395	6.629547	-3.531769
38793_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38793_020.wav	25.167135	0	-14.355081	3.145708	-0.463322
38820_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/38820_000.wav	26.353224	0	-18.880474	3.824952	-0.207094
38820_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38820_020.wav	27.580227	0	-19.307476	3.554946	3.154280
38830_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38830_020.wav	24.225014	0	-15.502687	8.260179	-0.904398
38895_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/38895_000.wav	25.297623	0	-0.333045	5.967731	-8.612736
38895_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/38895_010.wav	24.233124	0	-13.939998	1.233460	-2.350005
38895_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38895_020.wav	25.303255	0	-12.352143	1.616205	-2.345868
38970_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38970_020.wav	26.552074	0	-18.610470	5.879303	-1.766746
38991_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/38991_010.wav	25.582809	0	-16.123173	8.837706	1.863172
38991_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/38991_020.wav	25.446447	0	-19.084431	6.694896	2.927034
39101_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/39101_000.wav	26.593052	0	-15.922543	9.169659	-0.427404
39177_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/39177_000.wav	24.731421	0	-18.040039	4.204932	0.272427
39319_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/39319_020.wav	25.209522	0	4.381892	4.736962	5.204346
39468_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/39468_020.wav	26.654083	0	-17.332600	5.751184	-0.464347
39715_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/39715_000.wav	24.094084	0	2.277852	10.383843	-1.133625
39715_012	/home/work_nfs22/xmren/data/kefu/90w_tokens/39715_012.wav	24.951756	0	2.045834	13.782686	4.677924
39758_021	/home/work_nfs22/xmren/data/kefu/90w_tokens/39758_021.wav	25.572996	0	-15.808073	0.243184	5.059848
39909_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/39909_010.wav	27.764893	0	-9.264140	6.628968	-6.832955
39909_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/39909_020.wav	26.011166	0	-14.215656	8.285996	-4.459704
39980_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/39980_020.wav	24.430862	0	2.717880	7.922060	5.415289
39985_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/39985_000.wav	26.625622	0	-16.930901	2.471671	2.532681
40030_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/40030_010.wav	24.126179	0	2.225604	8.688453	-10.386777
40089_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/40089_000.wav	24.918369	0	-17.506954	6.170577	-0.172821
40205_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/40205_000.wav	25.614399	0	0.063693	8.889502	-0.538009
40205_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/40205_020.wav	26.016708	0	-14.647694	4.602215	-1.193530
40221_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/40221_000.wav	28.072083	0	-20.059099	3.383692	0.852982
40388_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/40388_000.wav	26.231846	0	1.814232	4.376210	-7.722307
40388_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/40388_010.wav	25.906574	0	-3.172851	3.192912	-11.070108
40388_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/40388_020.wav	25.062695	0	-12.110269	6.100649	-4.432208
40420_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/40420_020.wav	24.299168	0	6.457129	6.793256	4.770177
40449_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/40449_010.wav	24.316719	0	0.501042	8.557798	2.382891
40449_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/40449_020.wav	24.371284	0	0.230770	10.284342	-3.229472
40506_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/40506_000.wav	24.499813	0	-0.345555	7.219244	5.930301
40507_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/40507_000.wav	24.059893	0	3.444616	3.571784	-6.388254
40507_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/40507_010.wav	24.705393	0	-1.527088	10.842958	-8.439674
40507_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/40507_020.wav	27.207399	0	4.314841	1.430040	1.090200
40635_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/40635_010.wav	24.350325	0	1.101551	2.788185	0.282796
40692_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/40692_010.wav	25.036934	0	-16.240831	4.487618	-0.188979
40865_028	/home/work_nfs22/xmren/data/kefu/90w_tokens/40865_028.wav	25.273640	0	-17.025375	5.345108	0.482110
41110_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41110_000.wav	24.619923	0	-1.439831	5.761971	-13.146222
41110_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41110_020.wav	24.459339	0	-1.443208	3.935565	-9.176756
41126_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/41126_010.wav	26.257980	0	-17.578915	5.279816	-1.316684
41137_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41137_000.wav	29.002684	0	-14.123616	5.164434	-2.002898
41146_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41146_020.wav	24.042820	0	-2.617961	-0.493820	-7.378229
41150_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41150_000.wav	24.529001	0	-17.240980	2.690991	-1.810276
41164_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/41164_010.wav	24.973715	0	-16.404783	3.716632	-1.969479
41203_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41203_000.wav	24.162529	0	3.340219	9.350549	-6.286357
41251_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/41251_010.wav	24.189152	0	-11.022743	6.287529	0.314284
41318_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41318_020.wav	25.736216	0	-16.725262	5.686516	-4.226093
41414_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/41414_010.wav	24.353041	0	-11.343284	2.093836	0.430215
41414_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41414_020.wav	24.281927	0	-16.444263	1.655492	2.416852
41457_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41457_020.wav	24.343788	0	-17.390942	4.212471	-0.517872
41565_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41565_000.wav	29.784113	0	-16.741415	9.931456	-2.205906
41565_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41565_020.wav	24.569841	0	3.680234	9.025612	0.580819
41568_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41568_000.wav	24.179684	0	-3.864315	0.729206	-2.193985
41595_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41595_000.wav	24.108696	0	-3.056557	5.951870	0.789625
41595_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/41595_010.wav	24.218681	0	-3.026541	6.826435	-2.085665
41665_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41665_000.wav	25.399084	0	1.073092	8.210564	-8.216908
41705_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41705_020.wav	24.214888	0	-14.152887	5.051334	-4.462690
41751_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/41751_000.wav	25.371845	0	-16.374542	2.061107	-2.725627
41931_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/41931_020.wav	24.793034	0	-17.192844	0.090523	-4.276723
42043_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42043_000.wav	25.672358	0	-17.478611	2.680513	1.259319
42110_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/42110_020.wav	26.040968	0	-15.799345	5.742548	-1.419187
42115_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42115_000.wav	25.675119	0	-17.553455	8.705016	-0.240863
42115_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/42115_010.wav	24.702579	0	-14.787472	5.633300	0.795216
42228_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42228_000.wav	28.634188	0	-17.552086	7.861537	-4.198263
42229_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42229_000.wav	26.031412	0	-16.469379	7.577620	1.586426
42261_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/42261_020.wav	30.373980	0	-18.640900	8.751905	0.130381
42498_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42498_000.wav	27.201527	0	-19.042131	5.857368	-0.562602
42527_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42527_000.wav	25.263659	0	-15.980979	5.611700	-3.494959
42527_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/42527_010.wav	24.214943	0	-0.499293	2.773605	-3.282691
42581_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/42581_010.wav	25.944763	0	-14.492752	7.081543	-3.395117
42641_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/42641_000.wav	25.345943	0	0.550698	7.436429	1.794607
42646_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/42646_010.wav	24.761181	0	-15.788177	3.611771	2.542514
42805_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/42805_010.wav	25.678020	0	-2.281288	7.431799	-5.857443
42805_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/42805_020.wav	24.153458	0	-1.778211	0.134369	-7.432407
42924_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/42924_010.wav	25.198477	0	-18.345104	3.523667	-1.876225
42966_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/42966_020.wav	27.939516	0	-16.513691	1.867236	-1.580992
43002_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43002_020.wav	24.375633	0	-17.134670	6.684452	0.745378
43129_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43129_010.wav	25.526863	0	-8.685391	5.790706	-1.201635
43188_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43188_010.wav	24.429214	0	-17.524567	4.332152	1.206928
43270_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43270_000.wav	24.718008	0	-17.109545	3.818758	-0.391659
43321_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43321_020.wav	26.595282	0	-2.108871	5.316023	-14.614605
43337_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43337_010.wav	25.709986	0	-20.029802	3.603240	0.079746
43337_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43337_020.wav	24.266167	0	-18.402210	-0.165034	2.814951
43362_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43362_010.wav	24.496418	0	-16.594587	3.287007	-2.481908
43362_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43362_020.wav	25.284588	0	-14.564293	1.290135	-2.237038
43385_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43385_010.wav	24.023518	0	-16.085617	2.927186	-0.350097
43493_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43493_010.wav	26.198057	0	-18.196045	6.050629	-0.428539
43558_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43558_000.wav	29.254265	0	-1.786265	1.208767	-1.179451
43558_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43558_010.wav	24.907234	0	1.606156	2.225595	-8.566813
43558_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43558_020.wav	29.343081	0	-0.655893	1.129591	-6.858671
43611_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43611_000.wav	25.409910	0	-17.722996	6.935691	3.356622
43626_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43626_000.wav	25.879992	0	-12.343694	4.831182	-5.039008
43641_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43641_000.wav	25.531414	0	-13.321593	6.254558	-0.352315
43641_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43641_010.wav	29.598377	0	-12.493406	10.480112	-3.589689
43641_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43641_020.wav	24.983547	0	-14.094090	2.685024	-2.446736
43662_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43662_010.wav	28.900143	0	-19.936619	7.006472	0.519582
43662_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43662_020.wav	29.914864	0	-18.027477	2.621933	0.501781
43666_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43666_000.wav	27.159842	0	-18.352114	6.129345	-0.757127
43689_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43689_010.wav	27.801563	0	2.166363	12.218859	0.078590
43689_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43689_020.wav	33.902596	0	-21.229214	3.843650	4.505259
43691_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/43691_000.wav	24.440113	0	0.913726	5.241004	1.122336
43766_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43766_020.wav	27.338011	0	-18.733723	6.581843	-2.044374
43859_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43859_020.wav	25.386869	0	1.107175	10.650417	-11.603104
43927_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43927_020.wav	25.104683	0	-0.873812	7.427537	3.632548
43948_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/43948_010.wav	25.683996	0	-0.949901	4.292300	-9.941124
43948_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/43948_020.wav	25.233671	0	-2.256334	4.662778	-8.864402
44090_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44090_000.wav	24.832575	0	1.727777	5.306592	9.834863
44143_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44143_000.wav	26.801516	0	-18.497568	1.850519	-1.447806
44143_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44143_010.wav	25.633150	0	-16.484953	1.968775	-1.838907
