utt	wav_path	cluster_id	dist_to_cluster_center	is_outlier	tsne_x	tsne_y
00006_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00006_000.wav	19	6.795990	0	-10.113430	-11.051177
00006_012	/home/work_nfs22/xmren/data/kefu/90w_tokens/00006_012.wav	19	7.073901	0	-2.496734	-13.884566
00006_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00006_020.wav	19	8.534616	0	-10.103644	-11.236093
00008_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00008_000.wav	20	8.523389	0	-7.651997	-7.768853
00008_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00008_010.wav	19	9.228847	0	-8.384578	-7.781738
00008_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00008_020.wav	3	7.854774	0	-7.314247	-7.283035
00009_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00009_000.wav	11	8.673857	0	-8.880231	18.139235
00009_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00009_010.wav	0	11.400959	0	-16.223015	-6.090791
00009_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00009_020.wav	11	8.654208	0	-7.756882	18.069441
00016_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00016_000.wav	7	10.383049	0	5.755907	36.571907
00016_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00016_010.wav	7	11.463238	0	11.956261	38.565811
00016_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00016_020.wav	12	11.924975	0	6.063694	43.351997
00017_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00017_000.wav	3	7.514499	0	-5.170852	-7.002168
00017_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00017_010.wav	19	10.135139	0	-14.648380	11.402438
00017_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00017_020.wav	19	8.563755	0	-7.259541	-9.536979
00019_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00019_000.wav	18	16.628399	0	-17.394209	-40.620670
00019_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00019_010.wav	1	17.262268	0	-10.172935	13.481200
00019_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00019_020.wav	1	17.243805	0	-10.414250	13.468428
00023_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00023_000.wav	14	13.152968	0	-4.818146	-22.469971
00023_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00023_010.wav	18	12.246542	0	-19.911594	-38.989880
00023_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00023_020.wav	1	12.524659	0	-7.648108	13.260606
00027_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00027_000.wav	28	16.089737	0	-11.791250	3.798065
00027_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00027_010.wav	22	14.973126	0	-15.014657	-28.546873
00027_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00027_020.wav	2	15.150777	0	18.088055	3.163835
00029_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00029_000.wav	6	14.638081	0	-16.991743	-31.598391
00029_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00029_010.wav	18	12.244407	0	-19.641066	-37.306828
00029_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00029_020.wav	6	11.343596	0	-17.610996	-35.110126
00034_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00034_000.wav	9	19.277262	1	13.936876	6.098947
00034_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00034_010.wav	28	18.845837	0	14.532886	2.932351
00034_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00034_020.wav	15	18.961203	1	-18.883354	-40.584621
00037_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00037_000.wav	25	7.810903	0	5.308434	-8.195085
00037_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00037_010.wav	14	8.191850	0	-7.382228	-6.645798
00037_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00037_020.wav	19	8.549515	0	-8.961837	-7.229532
00038_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00038_000.wav	14	8.507488	0	5.584674	1.321857
00038_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00038_010.wav	20	8.339479	0	8.699029	-7.021658
00038_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00038_020.wav	20	8.552778	0	10.107959	-1.294126
00043_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00043_000.wav	27	12.997838	0	18.106163	19.799747
00043_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00043_010.wav	27	14.420997	0	18.140081	19.504683
00043_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00043_020.wav	27	17.506847	0	18.209240	18.847570
00050_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00050_000.wav	2	11.886713	0	4.697787	4.072346
00050_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00050_010.wav	2	15.191298	0	-5.850574	13.592989
00050_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00050_020.wav	2	14.274445	0	9.268113	6.982192
00051_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00051_000.wav	5	15.370834	0	28.706474	-10.088782
00051_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00051_010.wav	5	12.544911	0	27.419117	-11.062707
00051_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00051_020.wav	5	15.020771	0	28.957453	-11.081103
00056_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00056_000.wav	11	8.694316	0	-7.987432	19.601631
00056_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00056_010.wav	11	10.607883	0	-7.109645	19.038021
00056_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00056_020.wav	11	11.504352	0	-5.991138	18.181908
00066_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00066_000.wav	29	12.435112	0	2.293125	26.985846
00066_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00066_010.wav	29	11.517310	0	2.235122	25.956821
00066_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00066_020.wav	29	9.209996	0	2.450678	25.483919
00067_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00067_000.wav	19	8.802828	0	-14.481381	-8.075768
00067_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00067_010.wav	0	6.658885	0	-0.877121	9.164155
00067_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00067_020.wav	19	8.423398	0	-14.114387	-7.917343
00070_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00070_000.wav	22	16.515354	0	-12.694445	-28.838829
00070_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00070_010.wav	1	14.429139	0	-6.927394	-24.058207
00070_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00070_020.wav	1	13.090986	0	-9.139174	-23.861437
00072_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00072_000.wav	2	11.504364	0	-11.345147	6.103446
00072_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00072_010.wav	8	12.152983	0	6.168316	4.864248
00072_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00072_020.wav	28	10.392743	0	-8.453138	3.709994
00077_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00077_000.wav	14	9.301729	0	3.686553	7.696687
00077_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00077_010.wav	0	8.296806	0	3.769351	6.924653
00077_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00077_020.wav	9	9.369524	0	3.956183	8.688885
00079_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00079_000.wav	4	11.423551	0	9.807179	32.166492
00079_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00079_010.wav	4	9.442162	0	6.446104	33.699905
00079_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00079_020.wav	7	11.092434	0	4.979805	37.977932
00080_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00080_000.wav	14	8.220093	0	5.706321	-3.490291
00080_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00080_010.wav	14	7.401754	0	5.385230	-4.074171
00080_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00080_020.wav	14	6.433747	0	5.729721	-3.193782
00084_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00084_000.wav	14	6.224556	0	-0.970176	0.747051
00084_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00084_010.wav	0	7.557872	0	7.221097	-2.807164
00084_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00084_020.wav	14	8.913775	0	8.494526	11.399290
00089_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00089_000.wav	14	8.680193	0	-0.587890	1.516670
00089_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00089_010.wav	19	8.027415	0	-1.128095	-12.723535
00089_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00089_020.wav	20	8.290512	0	11.172563	0.679678
00090_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00090_000.wav	11	15.523018	0	9.295989	13.687406
00090_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00090_010.wav	2	12.523464	0	9.060769	13.202898
00090_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00090_020.wav	9	14.012949	0	9.634330	11.756712
00093_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00093_000.wav	20	7.966299	0	2.732260	-9.988363
00093_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00093_010.wav	19	10.985183	0	-10.869413	-12.303840
00093_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00093_020.wav	19	10.803837	0	3.379221	-10.431265
00096_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00096_000.wav	0	12.802027	0	5.214106	13.512461
00096_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00096_010.wav	0	14.081263	0	2.191527	8.550029
00096_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00096_020.wav	0	11.860971	0	4.274612	13.421762
00098_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00098_000.wav	4	12.586059	0	7.212114	28.940556
00098_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00098_010.wav	4	13.686281	0	5.063127	29.456581
00098_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00098_020.wav	11	14.441820	0	5.185962	30.605902
00103_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00103_000.wav	14	7.939479	0	-5.682467	10.831814
00103_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00103_010.wav	25	9.898762	0	7.722625	3.931295
00103_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00103_020.wav	14	7.643238	0	1.435040	1.290622
00105_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00105_000.wav	0	15.955092	0	5.535431	13.939082
00105_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00105_010.wav	8	18.278151	0	-22.358984	-3.210182
00105_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00105_020.wav	0	14.674250	0	-21.962933	-3.542036
00106_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00106_000.wav	3	15.557152	0	10.832352	-20.439886
00106_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00106_010.wav	3	13.281975	0	8.003303	-19.248430
00106_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00106_020.wav	3	13.964085	0	11.013170	-20.038361
00112_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00112_000.wav	16	12.456334	0	3.109705	10.953457
00112_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00112_010.wav	8	12.428560	0	2.927898	11.086761
00112_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00112_020.wav	18	10.924834	0	-19.436766	-38.383907
00118_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00118_000.wav	19	10.451888	0	5.565668	-16.943594
00118_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00118_010.wav	6	13.407104	0	-15.794418	-33.846333
00118_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00118_020.wav	6	14.916192	0	-16.427040	-33.658566
00121_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00121_000.wav	7	8.732235	0	8.740626	38.155693
00121_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00121_010.wav	7	12.175301	0	4.324733	42.608715
00121_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00121_020.wav	12	8.659786	0	9.551612	43.002022
00128_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00128_000.wav	3	8.147848	0	-10.297688	-21.578461
00128_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00128_010.wav	3	6.858845	0	-10.195687	-21.512991
00128_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00128_020.wav	14	8.917436	0	-13.834220	4.353125
00131_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00131_000.wav	19	9.017177	0	-14.469494	-10.205167
00131_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00131_010.wav	19	7.827605	0	-13.559064	-10.537345
00131_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00131_020.wav	0	8.071497	0	-2.601337	12.953063
00132_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00132_000.wav	7	7.720479	0	6.258326	38.972702
00132_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00132_010.wav	4	9.258144	0	6.776875	31.359194
00132_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00132_020.wav	31	10.837805	0	1.895503	33.782734
00137_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00137_000.wav	9	14.885809	0	3.461733	19.070404
00137_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00137_010.wav	2	14.640312	0	1.752121	21.641508
00137_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00137_020.wav	6	16.172396	0	-15.360845	-36.926567
00143_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00143_000.wav	19	8.502704	0	-0.918970	-8.454019
00143_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00143_010.wav	14	9.964220	0	-1.010514	-7.921465
00143_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00143_020.wav	22	11.113592	0	-14.930688	-30.259659
00144_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00144_000.wav	6	11.370834	0	-17.036566	-35.204842
00144_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00144_010.wav	0	10.404951	0	-5.752958	15.831119
00144_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00144_020.wav	10	10.398221	0	-2.951377	12.989739
00147_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00147_000.wav	26	18.052784	0	13.862844	9.161650
00147_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00147_010.wav	26	17.543329	0	-9.951161	2.763419
00147_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00147_020.wav	16	16.988625	0	15.025056	38.017849
00154_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00154_000.wav	28	15.126078	0	-8.565428	1.532077
00154_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00154_010.wav	28	13.971705	0	-7.743408	1.455128
00154_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00154_020.wav	14	12.971040	0	-8.239126	0.737368
00160_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00160_000.wav	18	14.440608	0	-20.153822	-39.527618
00160_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00160_010.wav	9	15.049383	0	-3.368095	17.318592
00160_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00160_020.wav	1	13.225789	0	-3.380752	17.300123
00164_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00164_000.wav	19	7.898557	0	4.908379	-6.890769
00164_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00164_010.wav	20	7.607968	0	4.909880	-12.063635
00164_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00164_020.wav	14	8.655353	0	-6.465914	-10.654132
00168_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00168_000.wav	19	8.109368	0	-1.570176	-14.565593
00168_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00168_010.wav	19	8.595545	0	-2.154385	-14.880960
00168_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00168_020.wav	19	8.165701	0	-1.353319	-14.519399
00174_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00174_000.wav	19	8.345918	0	-3.066088	-17.735094
00174_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00174_010.wav	3	11.794483	0	-11.411690	-25.042597
00174_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00174_020.wav	19	10.061054	0	-3.719683	-18.113316
00175_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00175_000.wav	20	9.267310	0	9.771162	-6.756304
00175_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00175_010.wav	20	10.421464	0	-7.983301	9.916772
00175_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00175_020.wav	3	9.237838	0	9.923074	-6.678422
00183_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00183_000.wav	20	14.201265	0	12.790728	-17.887075
00183_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00183_010.wav	8	12.855719	0	16.417370	12.548690
00183_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00183_020.wav	20	13.182784	0	20.261564	-2.957220
00190_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00190_000.wav	4	11.747689	0	8.577960	32.427193
00190_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00190_010.wav	31	9.621971	0	10.635346	37.817738
00190_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00190_020.wav	12	10.250444	0	5.065975	41.964195
00196_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00196_000.wav	7	9.705746	0	7.991479	36.511204
00196_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00196_010.wav	4	14.507127	0	13.246975	35.473698
00196_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00196_020.wav	12	10.545033	0	9.422752	40.691391
00197_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00197_000.wav	14	8.554827	0	-6.032372	-3.297880
00197_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00197_010.wav	14	7.833570	0	-6.056045	-3.711215
00197_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00197_020.wav	19	9.462947	0	-6.329215	-4.411114
00198_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00198_000.wav	14	7.839221	0	5.871181	-1.044484
00198_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00198_010.wav	14	7.990353	0	5.004399	-0.960768
00198_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00198_020.wav	19	8.074349	0	4.304554	-5.174827
00201_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00201_000.wav	14	10.037410	0	-12.949928	-14.168435
00201_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00201_010.wav	14	9.244180	0	-12.860328	-14.001443
00201_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00201_020.wav	19	10.267678	0	-12.118951	-15.374488
00202_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00202_000.wav	10	12.636187	0	-20.028765	15.724812
00202_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00202_010.wav	10	11.074715	0	-20.349115	17.194942
00202_021	/home/work_nfs22/xmren/data/kefu/90w_tokens/00202_021.wav	10	13.968046	0	-21.186552	15.844395
00204_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00204_000.wav	12	10.861664	0	5.807747	40.360741
00204_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00204_010.wav	12	10.301019	0	8.311233	44.016148
00204_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00204_020.wav	4	8.464510	0	8.742375	33.225040
00207_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00207_020.wav	1	12.704771	0	-9.268820	5.896538
00210_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00210_000.wav	14	5.541743	0	-0.151927	-1.428139
00210_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00210_010.wav	14	7.461452	0	-8.665771	-20.302858
00210_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00210_020.wav	14	5.912292	0	0.065630	-1.762948
00211_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00211_000.wav	23	15.087278	0	-4.379108	-20.149733
00211_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00211_010.wav	2	17.909332	0	20.937693	6.461370
00211_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00211_020.wav	2	16.869062	0	20.871822	6.451630
00213_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00213_000.wav	7	9.456128	0	6.922511	38.444542
00213_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00213_010.wav	4	8.901150	0	10.620329	34.941780
00213_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00213_020.wav	16	13.010487	0	11.029362	30.010704
00216_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00216_000.wav	6	20.243532	1	-18.900759	-33.901161
00216_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00216_010.wav	11	18.668806	0	-7.519087	24.377285
00216_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00216_020.wav	11	19.920296	1	-7.540330	24.379318
00219_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00219_000.wav	22	9.528302	0	-14.969070	-30.576202
00219_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00219_010.wav	19	11.553541	0	-8.632808	-12.326118
00219_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00219_020.wav	19	8.287744	0	-8.173128	-12.870209
00220_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00220_000.wav	19	6.811549	0	-4.477267	-11.016018
00220_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00220_010.wav	3	7.388134	0	-2.456120	-2.046635
00220_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00220_020.wav	14	7.207973	0	-0.055115	-0.650611
00223_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00223_000.wav	19	8.882854	0	-6.832670	-11.379981
00223_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00223_010.wav	19	8.760284	0	-7.364523	-12.099735
00223_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00223_020.wav	19	6.820844	0	-6.863614	-11.533131
00236_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00236_000.wav	23	14.296689	0	-7.520636	-14.081828
00236_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00236_010.wav	23	14.441256	0	22.190454	-13.843719
00236_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00236_020.wav	23	14.430619	0	21.836702	-14.115533
00241_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00241_000.wav	18	17.744736	0	-18.038616	-37.768551
00241_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00241_010.wav	4	17.391485	0	4.433891	21.139618
00241_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00241_020.wav	4	16.990940	0	4.306710	20.534863
00242_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00242_000.wav	19	9.468722	0	-3.548841	-25.059849
00242_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00242_010.wav	19	8.712330	0	-15.027541	-6.739133
00242_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00242_020.wav	19	7.283285	0	-14.431264	-6.093747
00247_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00247_000.wav	19	7.808076	0	-11.792927	-11.059052
00247_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00247_010.wav	19	7.694756	0	-11.971658	-11.138124
00247_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00247_020.wav	19	7.682254	0	-11.775127	-11.145516
00258_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00258_000.wav	10	12.792809	0	-13.675002	18.812464
00258_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00258_010.wav	11	14.140967	0	-10.427014	21.626526
00258_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00258_020.wav	10	12.067580	0	-12.629216	21.548351
00259_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00259_000.wav	14	7.056453	0	-1.672735	-0.922954
00259_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00259_010.wav	0	8.070442	0	-2.177598	5.065084
00259_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00259_020.wav	14	7.672502	0	-1.618370	-0.930624
00260_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00260_000.wav	20	7.567217	0	2.640937	-12.171527
00260_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00260_010.wav	20	8.120559	0	3.179384	-12.150282
00260_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00260_020.wav	20	7.438796	0	3.731067	-6.225259
00262_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00262_000.wav	9	10.862284	0	3.062833	18.330454
00262_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00262_010.wav	14	10.509956	0	3.967705	0.814422
00262_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00262_020.wav	9	11.636386	0	2.828201	18.267694
00265_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00265_000.wav	19	9.239424	0	-11.958313	-9.195449
00265_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00265_010.wav	19	9.543205	0	-12.642796	-5.023517
00265_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00265_020.wav	20	9.555498	0	-0.743438	-6.808938
00276_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00276_000.wav	10	15.780766	0	-10.540812	19.756561
00276_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00276_010.wav	10	13.819851	0	-11.411437	19.472351
00276_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00276_020.wav	11	12.315446	0	-11.018442	19.348766
00281_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00281_000.wav	14	7.091476	0	-0.605952	-5.740421
00281_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00281_010.wav	14	8.017570	0	-0.268046	-5.463901
00281_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00281_020.wav	14	8.369921	0	-0.756294	-5.639531
00286_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00286_000.wav	21	13.051122	0	8.507573	24.177969
00286_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00286_010.wav	21	12.065773	0	8.547737	24.257484
00286_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00286_020.wav	2	16.053932	0	0.721687	36.968117
00290_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00290_000.wav	10	11.976421	0	-12.133238	21.378262
00290_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00290_010.wav	10	12.166281	0	-12.823421	21.187416
00290_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00290_020.wav	10	10.942538	0	-14.520175	-4.702029
00300_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00300_000.wav	14	8.165546	0	4.547671	0.127431
00300_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00300_010.wav	14	7.542953	0	4.318213	2.156888
00300_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00300_020.wav	14	8.507400	0	3.435835	-0.943109
