group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
00482	30	1	30	1.000000
00483	30	1	30	1.000000
00484	30	1	30	1.000000
00486	30	1	30	1.000000
00487	30	1	30	1.000000
00488	30	1	30	1.000000
00489	30	1	30	1.000000
00491	30	1	30	1.000000
00495	30	1	30	1.000000
00496	30	1	30	1.000000
00497	30	1	30	1.000000
00499	30	1	30	1.000000
00503	30	1	30	1.000000
00504	30	1	30	1.000000
00505	30	1	30	1.000000
00506	30	1	30	1.000000
00507	30	1	30	1.000000
00510	30	1	30	1.000000
00511	30	1	30	1.000000
00513	30	1	30	1.000000
00514	30	1	30	1.000000
00516	30	1	30	1.000000
00517	30	1	30	1.000000
00518	30	1	30	1.000000
00523	30	1	30	1.000000
00525	30	1	30	1.000000
00526	30	1	30	1.000000
00530	30	1	30	1.000000
00531	30	1	30	1.000000
00532	30	1	30	1.000000
00533	30	1	30	1.000000
00534	30	1	30	1.000000
00535	30	1	30	1.000000
00536	30	1	30	1.000000
00539	30	1	30	1.000000
00541	30	1	30	1.000000
00542	30	1	30	1.000000
00547	30	1	30	1.000000
00548	30	1	30	1.000000
00549	30	1	30	1.000000
00551	30	1	30	1.000000
00553	30	1	30	1.000000
00554	30	1	30	1.000000
00555	30	1	30	1.000000
00556	30	1	30	1.000000
00557	30	1	30	1.000000
00558	30	1	30	1.000000
00559	30	1	30	1.000000
00560	30	1	30	1.000000
00561	30	1	30	1.000000
00563	30	1	30	1.000000
00567	30	1	30	1.000000
00568	30	1	30	1.000000
00569	30	1	30	1.000000
00570	30	1	30	1.000000
00571	30	1	30	1.000000
00572	30	1	30	1.000000
00573	30	1	30	1.000000
00574	30	1	30	1.000000
00575	30	1	30	1.000000
00576	30	1	30	1.000000
00577	30	1	30	1.000000
00578	30	1	30	1.000000
00579	30	1	30	1.000000
00580	30	1	30	1.000000
00581	30	1	30	1.000000
00584	30	1	30	1.000000
00586	30	1	30	1.000000
00587	30	1	30	1.000000
00588	30	1	30	1.000000
00591	30	1	30	1.000000
00594	30	1	30	1.000000
00596	30	1	30	1.000000
00601	30	1	30	1.000000
00603	30	1	30	1.000000
00604	30	1	30	1.000000
00605	30	1	30	1.000000
00606	30	1	30	1.000000
00607	30	1	30	1.000000
00608	30	1	30	1.000000
00609	30	1	30	1.000000
00610	30	1	30	1.000000
00611	30	1	30	1.000000
00612	30	1	30	1.000000
00613	30	1	30	1.000000
00615	30	1	30	1.000000
00616	30	1	30	1.000000
00617	30	1	30	1.000000
00619	30	1	30	1.000000
00620	30	1	30	1.000000
00621	30	1	30	1.000000
00623	30	1	30	1.000000
00624	30	1	30	1.000000
00625	30	1	30	1.000000
00626	30	1	30	1.000000
00627	30	1	30	1.000000
