group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
04149	8	1	8	1.000000
04153	30	1	30	1.000000
04161	30	1	30	1.000000
04178	30	1	30	1.000000
04182	30	1	30	1.000000
04184	30	1	30	1.000000
04186	30	1	30	1.000000
04190	30	1	30	1.000000
04208	30	1	30	1.000000
04209	30	1	30	1.000000
04214	30	1	30	1.000000
04221	30	1	30	1.000000
04225	30	1	30	1.000000
04232	30	1	30	1.000000
04247	30	1	30	1.000000
04249	30	1	30	1.000000
04254	30	1	30	1.000000
04258	30	1	30	1.000000
04267	30	1	30	1.000000
04286	30	1	30	1.000000
04297	30	1	30	1.000000
04300	30	1	30	1.000000
04305	30	1	30	1.000000
04319	30	1	30	1.000000
04322	30	1	30	1.000000
04329	30	1	30	1.000000
04336	30	1	30	1.000000
04337	30	1	30	1.000000
04340	30	1	30	1.000000
04346	30	1	30	1.000000
04347	30	1	30	1.000000
04350	30	1	30	1.000000
04362	30	1	30	1.000000
04366	30	1	30	1.000000
04374	30	1	30	1.000000
04379	30	1	30	1.000000
04396	30	1	30	1.000000
04410	30	1	30	1.000000
04426	30	1	30	1.000000
04432	30	1	30	1.000000
04451	30	1	30	1.000000
04458	30	1	30	1.000000
04476	30	1	30	1.000000
04485	30	1	30	1.000000
04493	30	1	30	1.000000
04497	30	1	30	1.000000
04503	30	1	30	1.000000
04530	30	1	30	1.000000
04532	30	1	30	1.000000
04544	30	1	30	1.000000
04556	30	1	30	1.000000
04565	30	1	30	1.000000
04567	30	1	30	1.000000
04588	30	1	30	1.000000
04601	30	1	30	1.000000
04613	30	1	30	1.000000
04632	30	1	30	1.000000
04639	30	1	30	1.000000
04657	30	1	30	1.000000
04668	30	1	30	1.000000
04671	30	1	30	1.000000
04672	30	1	30	1.000000
04675	30	1	30	1.000000
04683	30	1	30	1.000000
04687	30	1	30	1.000000
04700	30	1	30	1.000000
04706	30	1	30	1.000000
04708	30	1	30	1.000000
04710	30	1	30	1.000000
04720	30	1	30	1.000000
04735	30	1	30	1.000000
